date,stock,tweet
11/12/2019,amzn,"His ""Perfect"" Stock Plus Big Gains? (Hurry) - https://t.co/0fKcz7CuoQ

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG $AMZN… https://t.co/YW2iBXMmOj"
11/12/2019,amzn,"$SLDB oversold BOUNCING AFTERHOURS!💸📈
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN… https://t.co/01QyeESlC4"
11/12/2019,amzn,$AMZN plans to open its first grocery store next year in the L.A. area: https://t.co/SjLi5aCdMo
11/12/2019,tgt,"RT @PowerLunch: Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https:…"
11/12/2019,wmt,"RT @PowerLunch: Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https:…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"11/12/19 12:00am ET: The Day #CableTV Passed Away

WATCH: My thoughts on the @disneyplus launch &amp; the current… https://t.co/agDGQGX4sw"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,wmt,Largest MOC SELLS $EQH $HPQ $ATUS $JPM $IBM $DIS $HD $BRK.B $MPC $PG $EQR $PPL $AXP $D $MCK $PLD $MET $C $COF $ABT… https://t.co/QQiTHFw7ZT
11/12/2019,hd,Largest MOC SELLS $EQH $HPQ $ATUS $JPM $IBM $DIS $HD $BRK.B $MPC $PG $EQR $PPL $AXP $D $MCK $PLD $MET $C $COF $ABT… https://t.co/QQiTHFw7ZT
11/12/2019,hd,Largest MOC SELLS $EQH $HPQ $ATUS $JPM $IBM $DIS $HD $BRK.B $MPC $PG $EQR $PPL $AXP $D $MCK $PLD $MET $C $COF $ABT… https://t.co/QQiTHFw7ZT
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG $AMD… https://t.co/wEoLCizZo2
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,How much has amazon added to the bottom line of Ram with the Promaster delivery vans? $amzn
11/12/2019,tgt,"$TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reaso… https://t.co/azWiJyUoEd"
11/12/2019,amzn,"$AMZN 1 HR Chart. In a channel, looking for nice channel breakout with consolidation above 1770. https://t.co/tRMAv6pUg5"
11/12/2019,amzn,"$AAPL
$AMZN
$DIS
$ROKU
$NFLX

アップル「TV+」向け制作、HBO元CEOが独占契約協議 https://t.co/7HhqtPm71K @WSJさんから"
11/12/2019,amzn,Why are all those Amazon vans suddenly driving around Palm Beach County? Hint: $AMZN just opened a last-mile hub at… https://t.co/EAP0Lz1DuI
11/12/2019,amzn,"$AAPL
$AMZN
$DIS
$ROKU
$NFLX

ディズニーが動画サービス開始、需要殺到で初日から不具合 https://t.co/RW04rAaZQd @WSJさんから"
11/12/2019,amzn,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,low,"RT @breadboxalerts: Day In Review 11/12

Full Video: https://t.co/8LYU4bakpg

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019,amzn,#Walgreens Boots Alliance: A #Leveraged #Buyout Is An Opportunity For A Nice #Cash Out $WBA $AMZN $BX $EZU $KKR… https://t.co/tlxYvVDIzO
11/12/2019,hd,"$IM $MR $ARC $TOO $AFT
$I $STAY $FIT
$ADS $ARE $HD"
11/12/2019,hd,"$IM $MR $ARC $TOO $AFT
$I $STAY $FIT
$ADS $ARE $HD"
11/12/2019,m,"Some top money flow for Nov 12

Start your free 7 day trial at https://t.co/8cfJGecBJM

$NFLX $CLDR $M $VXX $C… https://t.co/DO25vZSACW"
11/12/2019,m,"Some top money flow for Nov 12

Start your free 7 day trial at https://t.co/8cfJGecBJM

$NFLX $CLDR $M $VXX $C… https://t.co/DO25vZSACW"
11/12/2019,m,"RT @CheddarFlow: Some top money flow for Nov 12

Start your free 7 day trial at https://t.co/8cfJGecBJM

$NFLX $CLDR $M $VXX $C $HASI $IWM…"
11/12/2019,m,"RT @CheddarFlow: Some top money flow for Nov 12

Start your free 7 day trial at https://t.co/8cfJGecBJM

$NFLX $CLDR $M $VXX $C $HASI $IWM…"
11/12/2019,amzn,"@MasaSonCap Also, don’t $DIS, $AMZN, $AAPL, $GOOG have the ability to amortize content costs over the user base the… https://t.co/Ad1Om0RoL2"
11/12/2019,amzn,Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ… https://t.co/mt46BjrhyT
11/12/2019,m,Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ… https://t.co/mt46BjrhyT
11/12/2019,m,Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ… https://t.co/mt46BjrhyT
11/12/2019,amzn,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,bby,@InvestorIdeas $PHBI heading to 10.00 imo. The company has changed the hemp insustry with its “CBD Dana” strain tha… https://t.co/jxtNu9ZNXQ
11/12/2019,amzn,"More in my #ebooks.
Available on #iTunes #kindle &amp; #GooglePlay:
https://t.co/UqeeJkJ2iP

$ES_F $NQ_F $RTY_F $ZB_F… https://t.co/52g4dOtzeA"
11/12/2019,amzn,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/xCxE1qFmrW? Winning… https://t.co/EwZqi8XTYB"
11/12/2019,amzn,"$SLDB oversold BOUNCING AFTERHOURS!💸📈
$spy $vrus $vyst $siml $amzn $cbbt $goog $laho $tsla $qqq $erbb $cwnr $fb… https://t.co/etXzQpJT2P"
11/12/2019,tgt,"RT @permabear_uk: $TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reasonable.…"
11/12/2019,wmt,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/xCxE1qFmrW? Winning… https://t.co/EwZqi8XTYB"
11/12/2019,m,"€lom mu$k i$T nur $O €rf0lgr€ich w€il €r j€d€n morg€n 2 drip CBD-öl &amp; 1 drip @cid am @bmix€n i$t

Trotzd€m $itzt… https://t.co/G9mVgNPB6s"
11/12/2019,m,"€lom mu$k i$T nur $O €rf0lgr€ich w€il €r j€d€n morg€n 2 drip CBD-öl &amp; 1 drip @cid am @bmix€n i$t

Trotzd€m $itzt… https://t.co/G9mVgNPB6s"
11/12/2019,amzn,RT @BeefEnt: $O $Cat $T $S $Ko $Ge $Bac $owcp $Fffc $Cgc $PM #REALESTATE $Brk.b $Goog $Amzn $mjna $Mjne
11/12/2019,amzn,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/E20sOgUaOM

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA"
11/12/2019,amzn,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒 $JMIA $UXIN $EDXC $BPTH $TTCM $DPW $AMD $AAPL $FB $AMZN $QCOM $ERIC $C $VRUS… https://t.co/4EELs5sG1u
11/12/2019,hd,$SLDB oversold BOUNCING AFTERHOURS!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/3YYwTXj7a6
11/12/2019,hd,$SLDB oversold BOUNCING AFTERHOURS!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/3YYwTXj7a6
11/12/2019,low,$SLDB oversold BOUNCING AFTERHOURS!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/3YYwTXj7a6
11/12/2019,low,$SLDB oversold BOUNCING AFTERHOURS!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/3YYwTXj7a6
11/12/2019,amzn,$SLDB oversold BOUNCING AFTERHOURS!💸📈🍾🛒 $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM $UNH… https://t.co/SBsp4tdRDN
11/12/2019,tgt,Scan results - Fell Below 50 DMA today: $TCP $TME $AAP $IMXI $ENR $BNFT $HIIQ $MAA $MYOK $FMX $BXMT $TGT $XOM $CIT… https://t.co/AkJW3E7s4F
11/12/2019,tgt,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM… https://t.co/SKKwwfZ6k9
11/12/2019,wmt,$SLDB oversold BOUNCING AFTERHOURS!💸📈🍾🛒 $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM $UNH… https://t.co/SBsp4tdRDN
11/12/2019,amzn,RT @dannyvena: #Amazon Is Opening New #Grocery Stores Next Year NOT Named #WholeFoods -- pushing further into the #groceryindustry @themotl…
11/12/2019,amzn,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/WLM8SV7KJf
11/12/2019,tgt,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/WLM8SV7KJf
11/12/2019,wmt,"$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈
$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB… https://t.co/2QcBcTsJy6"
11/12/2019,wmt,RT @dannyvena: #Amazon Is Opening New #Grocery Stores Next Year NOT Named #WholeFoods -- pushing further into the #groceryindustry @themotl…
11/12/2019,m,Highest volume strikes $M $FB $AAPL $ET $OXY $DIS $JD $BABA $S $TSLA $NIO $PYPL $AMD $TWLO $RIG $ROKU $TEVA $BA https://t.co/rlll6AJTrE
11/12/2019,m,Highest volume strikes $M $FB $AAPL $ET $OXY $DIS $JD $BABA $S $TSLA $NIO $PYPL $AMD $TWLO $RIG $ROKU $TEVA $BA https://t.co/rlll6AJTrE
11/12/2019,amzn,@CoinSharesCo @avichal @fundstrat @KaikoData @MessariCrypto @coinmetrics @CoinMarketCap @blockchain @blockchaincap… https://t.co/LDDIAOHCJp
11/12/2019,amzn,RT @Melt_Dem: @CoinSharesCo @avichal @fundstrat @KaikoData @MessariCrypto @coinmetrics @CoinMarketCap @blockchain @blockchaincap @mrauchs @…
11/12/2019,low,Scan results - Shooting Star Candlestick today: $ACM $FNV $ALKS $PARR $SAGE $ABBV $OMER $ESPR $INGR $RVNC $STLD… https://t.co/znniADSsK3
11/12/2019,low,Scan results - Shooting Star Candlestick today: $ACM $FNV $ALKS $PARR $SAGE $ABBV $OMER $ESPR $INGR $RVNC $STLD… https://t.co/znniADSsK3
11/12/2019,amzn,RT @Melt_Dem: @CoinSharesCo @avichal @fundstrat @KaikoData @MessariCrypto @coinmetrics @CoinMarketCap @blockchain @blockchaincap @mrauchs @…
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,bby,Scan results - Stochastic Sell Signal today: $BMO $HUYA $KOD $JNPR $FOE $INGR $BRY $BBY $AVT $EQNR $POST $WST $ADM… https://t.co/C3BA1DFvto
11/12/2019,amzn,A new way to trade #FANG+ stocks is here! $FNGS is expected to start trading tomorrow. #tech $FB $AAPL $AMZN $NFLX… https://t.co/mDjj5gW4DJ
11/12/2019,tgt,"Watchlist Review -- Powell Speaks on Wed
--
https://t.co/7JdXZ3wQz3
--
$SOLO $ROKU $DDOG $NIO $SDX $TGT $SPX $VIX… https://t.co/7MVPbB0Al6"
11/12/2019,amzn,RT @aaaamhim: $SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC $CVS $BABA…
11/12/2019,tgt,RT @aaaamhim: $SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC $CVS $BABA…
11/12/2019,m,👉🏾 Kelly Perdew. Manages $M’s in assets. Sat on the board and/or managed multiple companies that have been acquired… https://t.co/f0zq4cM7B0
11/12/2019,m,👉🏾 Kelly Perdew. Manages $M’s in assets. Sat on the board and/or managed multiple companies that have been acquired… https://t.co/f0zq4cM7B0
11/12/2019,amzn,RT @Melt_Dem: @CoinSharesCo @avichal @fundstrat @KaikoData @MessariCrypto @coinmetrics @CoinMarketCap @blockchain @blockchaincap @mrauchs @…
11/12/2019,amzn,Number of leading stocks today: 49 $SPY $QQQ $FB $GOOG $AMZN $GOOG $AAPL #DailyStkLeaderCount
11/12/2019,low,Scan results - Cup with Handle today: $BMO $AAP $WCN $IBKC $SANM $NVRO $RP $ATVI $BAX $JLL $ASGN $BXMT $TMUS $FEYE… https://t.co/XiRa3dhRyT
11/12/2019,low,Scan results - Cup with Handle today: $BMO $AAP $WCN $IBKC $SANM $NVRO $RP $ATVI $BAX $JLL $ASGN $BXMT $TMUS $FEYE… https://t.co/XiRa3dhRyT
11/12/2019,amzn,"Indicators #SP500  $SPX #RSI #STOCH (14,3) #MACD #ADX #Williams #ROC #Chaikin Money Flow #Money Flow Index… https://t.co/i10y0bmtjy"
11/12/2019,wmt,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/MnEirh7JMp
11/12/2019,wmt,"#DOW30 $DJI sector #services #stocks distribution. Side stocks: $DIS $WMT

https://t.co/QMG9iy8mke https://t.co/FJkM6DQ9oI"
11/12/2019,wmt,"Indicators #SP500  $SPX #RSI #STOCH (14,3) #MACD #ADX #Williams #ROC #Chaikin Money Flow #Money Flow Index… https://t.co/i10y0bmtjy"
11/12/2019,hd,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/MnEirh7JMp
11/12/2019,hd,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/MnEirh7JMp
11/12/2019,hd,"Indicators #SP500  $SPX #RSI #STOCH (14,3) #MACD #ADX #Williams #ROC #Chaikin Money Flow #Money Flow Index… https://t.co/i10y0bmtjy"
11/12/2019,hd,"Indicators #SP500  $SPX #RSI #STOCH (14,3) #MACD #ADX #Williams #ROC #Chaikin Money Flow #Money Flow Index… https://t.co/i10y0bmtjy"
11/12/2019,amzn,You can’t be a dragon Jeff!  ( $AMZN ) https://t.co/tGD4O7QnDs
11/12/2019,amzn,Nov 12 Ichimoku Review $SPX $AAPL $GDX $AMZN $KL $CAT https://t.co/DbrjJP8zDN
11/12/2019,wmt,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/M9NGUqRhEt
11/12/2019,wmt,"#DOW30 $DJI sector #services #stocks distribution. Side stocks: $DIS $WMT

https://t.co/PodDDVHcDJ https://t.co/DtQP4UBLI8"
11/12/2019,hd,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/M9NGUqRhEt
11/12/2019,hd,#DOW30 $DJI sector #services  #stocks performance: $WMT $HD $DIS $MCD $WBA source: finscreener… https://t.co/M9NGUqRhEt
11/12/2019,tgt,Your Recap And Plan For The Week Ahead $ABT $MO $TGT $GLD $IEF $OIL $TLT $NDX $FB $SPX $DJI $TYX $DIS $SBUX https://t.co/6Izps7lEZL
11/12/2019,wmt,$WMT #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/7s8Pvq6Jpp
11/12/2019,low,"$TAP $TOO $LOW
$MMM!
$ALL $ADS"
11/12/2019,low,"$TAP $TOO $LOW
$MMM!
$ALL $ADS"
11/12/2019,amzn,"I am HOLDING 100% SHORT in $SPY overnight, expecting some type of drop, at least tomorrow morning.

Wave count post… https://t.co/dxwTtrq8oA"
11/12/2019,m,FLOW SENTIMENT IN TODAY’S ACTIVE NAMES: $DIS $AMRN $JD $CSCO $CLDR $TWLO $ABBV $M $SWKS $BSX $KHC $SE $LK $TLRY https://t.co/c9YwgBhgss
11/12/2019,m,FLOW SENTIMENT IN TODAY’S ACTIVE NAMES: $DIS $AMRN $JD $CSCO $CLDR $TWLO $ABBV $M $SWKS $BSX $KHC $SE $LK $TLRY https://t.co/c9YwgBhgss
11/12/2019,m,RT @WallStJesus: FLOW SENTIMENT IN TODAY’S ACTIVE NAMES: $DIS $AMRN $JD $CSCO $CLDR $TWLO $ABBV $M $SWKS $BSX $KHC $SE $LK $TLRY https://t.…
11/12/2019,m,RT @WallStJesus: FLOW SENTIMENT IN TODAY’S ACTIVE NAMES: $DIS $AMRN $JD $CSCO $CLDR $TWLO $ABBV $M $SWKS $BSX $KHC $SE $LK $TLRY https://t.…
11/12/2019,amzn,RT @WSBConsensus: You can’t be a dragon Jeff!  ( $AMZN ) https://t.co/tGD4O7QnDs
11/12/2019,wmt,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/jBzRKk0qcE It's… https://t.co/xPSRQAo4Rh
11/12/2019,wmt,Cracks in the consumer? Not at Walmart. @RogerDaSilva1 breaks down the action in the big-box retailer ahead of its… https://t.co/5OCgqWhAtM
11/12/2019,wmt,JPMorgan Chase &amp; Co. Boosts Walmart $WMT Price Target to $130.00 https://t.co/LtoQCQkbWq
